eventnumber,index,sequencenumber,yokedsequencenumber,istarget,presentationnumber,stimnumber,stim,response,correct,rt,stimname,time_stimon,time_stimoff,stimdur
6833,4093,32,19,0,81,24,stimuli_orig\Giraffe3_body.jpg,0,0,0,Giraffe3_body.jpg,1725.6519712174854,1725.7519672293633,0.09999601187791995
6834,4094,32,19,0,82,29,stimuli_orig\Helmet1.jpg,0,0,0,Helmet1.jpg,1725.851966173684,1725.9519613058287,0.09999513214461331
6835,4095,32,19,0,83,9,stimuli_orig\Chandelier1.jpg,0,0,0,Chandelier1.jpg,1726.0519625961037,1726.1519559687827,0.09999337267890951
6836,4096,32,19,0,84,4,stimuli_orig\Bicycle1.jpg,0,0,0,Bicycle1.jpg,1726.2519563793244,1726.3519139761988,0.09995759687444661
6837,4097,32,19,0,85,50,stimuli_orig\Wolf1_body.jpg,0,0,0,Wolf1_body.jpg,1726.451954267965,1726.5519520393086,0.09999777134362375
6838,4098,32,19,0,86,13,stimuli_orig\Cucumber1.jpg,0,0,0,Cucumber1.jpg,1726.651952743095,1726.7519452360407,0.09999249294560286
6839,4099,32,19,0,87,27,stimuli_orig\Goat4_face.jpg,0,0,0,Goat4_face.jpg,1726.851943300629,1726.9519363800632,0.0999930794341708
6840,4100,32,19,0,88,22,stimuli_orig\Flower7.jpg,0,0,0,Flower7.jpg,1727.0519373770935,1727.15193397546,0.09999659836648789
6841,4101,32,19,0,89,25,stimuli_orig\Goat2_face.jpg,0,0,0,Goat2_face.jpg,1727.2519332130246,1727.351929811391,0.09999659836648789
6842,4102,32,19,0,90,20,stimuli_orig\Flower5.jpg,0,0,0,Flower5.jpg,1727.451928462467,1727.5519235946117,0.09999513214461331
6843,4103,32,19,0,91,2,stimuli_orig\Apple1.jpg,0,0,0,Apple1.jpg,1727.6519421863,1727.751920310276,0.09997812397614325
6844,4104,32,19,0,92,8,stimuli_orig\Carrat1.jpg,0,0,0,Carrat1.jpg,1727.851921893795,1727.9519129205196,0.09999102672463778
6845,4105,32,19,0,93,31,stimuli_orig\Kangaroo1_face.jpg,0,0,0,Kangaroo1_face.jpg,1728.0519133310613,1728.1519087564507,0.09999542538935202
6846,4106,32,19,0,94,32,stimuli_orig\Kangaroo3_face.jpg,0,0,0,Kangaroo3_face.jpg,1728.2519071142829,1728.3519054721141,0.09999835783128219
6847,4107,32,19,0,95,21,stimuli_orig\Flower6.jpg,0,0,0,Flower6.jpg,1728.4519079353663,1728.5518992553357,0.09999131996937649
6848,4108,32,19,0,96,30,stimuli_orig\Horse3_body.jpg,0,0,0,Horse3_body.jpg,1728.6518970266784,1728.7518924520678,0.09999542538935202
6849,4109,32,19,0,97,19,stimuli_orig\Flower3.jpg,0,0,0,Flower3.jpg,1728.8518925693656,1728.9518877015103,0.09999513214461331
6850,4110,32,19,0,98,42,stimuli_orig\Raccoon3_face.jpg,0,0,0,Raccoon3_face.jpg,1729.051886645831,1729.1518829509528,0.09999630512174917
6851,4111,32,19,0,99,18,stimuli_orig\Deer3_face.jpg,0,0,0,Deer3_face.jpg,1729.2518818952726,1729.351877320662,0.09999542538935202
6852,4112,32,19,0,100,43,stimuli_orig\Screw1.jpg,0,0,0,Screw1.jpg,1729.4518396094459,1729.551892217472,0.10005260802608973
6853,4113,32,19,0,101,51,stimuli_orig\Wolf3_body.jpg,0,0,0,Wolf3_body.jpg,1729.651871807669,1729.7518669398137,0.09999513214461331
6854,4114,32,19,0,102,34,stimuli_orig\Lynx1_body.jpg,0,0,0,Lynx1_body.jpg,1729.8518667638668,1729.9518627757448,0.09999601187791995
6855,4115,32,19,0,103,17,stimuli_orig\Deer3_body.jpg,0,0,0,Deer3_body.jpg,1730.051862306554,1730.1518589049206,0.09999659836648789
6856,4116,32,19,0,104,52,stimuli_orig\Wrench1.jpg,0,0,0,Wrench1.jpg,1730.2518578492404,1730.3518541543622,0.09999630512174917
6857,4117,32,19,0,105,11,stimuli_orig\Corn1.jpg,0,0,0,Corn1.jpg,1730.4518510459734,1730.5518479375837,0.0999968916103171
6858,4118,32,19,0,106,23,stimuli_orig\Fox2_face.jpg,0,0,0,Fox2_face.jpg,1730.6518498143473,1730.7518440667586,0.09999425241130666
6859,4119,32,19,0,107,46,stimuli_orig\Sheep2_face.jpg,0,0,0,Sheep2_face.jpg,1730.8518465300108,1730.9518372634907,0.09999073347989906
6860,4120,32,19,0,108,14,stimuli_orig\Deer1_face.jpg,0,0,0,Deer1_face.jpg,1731.051815094222,1731.1518143317867,0.09999923756458884
6861,4121,32,19,0,109,39,stimuli_orig\Onion2.jpg,0,0,0,Onion2.jpg,1731.2518346829415,1731.351828642109,0.09999395916747744
6862,4122,32,19,0,110,27,stimuli_orig\Goat4_face.jpg,0,0,0,Goat4_face.jpg,1731.4518258269632,1731.5517887022356,0.0999628752724675
6863,4123,32,19,0,111,44,stimuli_orig\Seashell1.jpg,0,0,0,Seashell1.jpg,1731.651820489917,1731.7518185545046,0.09999806458745297
6864,4124,32,19,0,112,37,stimuli_orig\Motorcycle3.jpg,0,0,0,Motorcycle3.jpg,1731.8518397853918,1731.9518275864289,0.0999878010370594
6865,4125,32,19,0,113,25,stimuli_orig\Goat2_face.jpg,0,0,0,Goat2_face.jpg,1732.0517675886463,1732.1517853006021,0.10001771195584297
6866,4126,32,19,0,114,4,stimuli_orig\Bicycle1.jpg,0,0,0,Bicycle1.jpg,1732.2517622516002,1732.3517796703113,0.10001741871110426
6867,4127,32,19,0,115,48,stimuli_orig\Table2.jpg,0,0,0,Table2.jpg,1732.4517583807751,1732.5517535129197,0.09999513214461331
6868,4128,32,19,0,116,10,stimuli_orig\Cheeta1_face.jpg,0,0,0,Cheeta1_face.jpg,1732.651777383006,1732.7517695827078,0.09999219970177364
6869,4129,32,19,0,117,6,stimuli_orig\Cactus1.jpg,0,0,0,Cactus1.jpg,1732.8517565040115,1732.9517683510817,0.10001184707016364
6870,4130,32,19,0,118,8,stimuli_orig\Carrat1.jpg,0,0,0,Carrat1.jpg,1733.051743835858,1733.1517691721651,0.1000253363072261
6871,4131,32,19,0,119,21,stimuli_orig\Flower6.jpg,0,0,0,Flower6.jpg,1733.251739671789,1733.3517699932495,0.10003032146050828
6872,4132,32,19,0,120,16,stimuli_orig\Deer2_face.jpg,0,0,0,Deer2_face.jpg,1733.4517583807751,1733.551749114256,0.09999073348080856
6873,4133,32,19,0,121,7,stimuli_orig\Camel3_body.jpg,0,0,0,Camel3_body.jpg,1733.651754509951,1733.7517446569423,0.09999014699133113
6874,4134,32,19,0,122,5,stimuli_orig\Bottle2.jpg,0,0,0,Bottle2.jpg,1733.851767940539,1733.9517636591722,0.09999571863318124
6875,4135,32,19,0,123,30,stimuli_orig\Horse3_body.jpg,0,0,0,Horse3_body.jpg,1734.05171803036,1734.1517372085368,0.10001917817680805
6876,4136,32,19,0,124,45,stimuli_orig\Sheep2_body.jpg,0,0,0,Sheep2_body.jpg,1734.2517349798804,1734.3517321647355,0.09999718485505582
6877,4137,32,19,0,125,52,stimuli_orig\Wrench1.jpg,0,0,0,Wrench1.jpg,1734.451753102378,1734.551727414178,0.09997431179999694
6878,4138,32,19,0,126,43,stimuli_orig\Screw1.jpg,0,0,0,Screw1.jpg,1734.6517486450643,1734.7517264757957,0.09997783073140454
6879,4139,32,19,0,127,18,stimuli_orig\Deer3_face.jpg,0,0,0,Deer3_face.jpg,1734.851727472826,1734.9517258306582,0.09999835783219169
6880,4140,32,19,0,128,22,stimuli_orig\Flower7.jpg,0,0,0,Flower7.jpg,1735.0517192033371,1735.1517131625046,0.09999395916747744
6881,4141,32,19,0,129,9,stimuli_orig\Chandelier1.jpg,0,0,0,Chandelier1.jpg,1735.2517150392682,1735.3517175025204,0.10000246325216722
6882,4142,32,19,0,130,47,stimuli_orig\Spinich1.jpg,0,0,0,Spinich1.jpg,1735.4517102887107,1735.5517259479561,0.10001565924540046
6883,4143,32,19,0,131,29,stimuli_orig\Helmet1.jpg,0,0,0,Helmet1.jpg,1735.6517316368959,1735.7517009635417,0.09996932664580527
6884,4144,32,19,0,132,19,stimuli_orig\Flower3.jpg,0,0,0,Flower3.jpg,1735.8517013740843,1735.951696506229,0.09999513214461331
6885,4145,32,19,0,133,28,stimuli_orig\Headphone1.jpg,0,0,0,Headphone1.jpg,1736.051715391161,1736.1517158017036,0.1000004105426342
6886,4146,32,19,0,134,12,stimuli_orig\Cow4_body.jpg,0,0,0,Cow4_body.jpg,1736.2517211973986,1736.3517075322138,0.09998633481518482
6887,4147,32,19,0,135,17,stimuli_orig\Deer3_body.jpg,0,0,0,Deer3_body.jpg,1736.451709995466,1736.5517051276106,0.09999513214461331
6888,4148,32,19,0,136,36,stimuli_orig\Monkey3_face.jpg,0,0,0,Monkey3_face.jpg,1736.6517052449085,1736.7517030162521,0.09999777134362375
6889,4149,32,19,0,137,35,stimuli_orig\Microscope2.jpg,0,0,0,Microscope2.jpg,1736.8516996146186,1736.9516967994728,0.09999718485414633
6890,4150,32,19,0,138,13,stimuli_orig\Cucumber1.jpg,0,0,0,Cucumber1.jpg,1737.051697796504,1737.1516902894496,0.09999249294560286
6891,4151,32,19,0,139,1,stimuli_orig\Anchor2.jpg,0,0,0,Anchor2.jpg,1737.2516906999913,1737.3516773280521,0.09998662806083303
6892,4152,32,19,0,140,15,stimuli_orig\Deer2_body.jpg,0,0,0,Deer2_body.jpg,1737.451678911571,1737.5516740437156,0.09999513214461331
6893,4153,32,19,0,141,33,stimuli_orig\Leaf1.jpg,0,0,0,Leaf1.jpg,1737.6516498217366,1737.7516713458676,0.10002152413107979
6894,4154,32,19,0,142,42,stimuli_orig\Raccoon3_face.jpg,0,0,0,Raccoon3_face.jpg,1737.851666771257,1737.951665422333,0.0999986510760209
6895,4155,32,19,0,143,51,stimuli_orig\Wolf3_body.jpg,0,0,0,Wolf3_body.jpg,1738.051662607188,1738.1516589123098,0.09999630512174917
6896,4156,32,19,0,144,49,stimuli_orig\Toothpaste1.jpg,0,0,0,Toothpaste1.jpg,1738.251657270142,1738.3516620793484,0.10000480920643895
6897,4157,32,19,0,145,41,stimuli_orig\Rabbit2_face.jpg,0,0,0,Rabbit2_face.jpg,1738.4516633696235,1738.551647944973,0.09998457534948102
6898,4158,32,19,0,146,38,stimuli_orig\Object2.jpg,0,0,0,Object2.jpg,1738.6516495284927,1738.7516414349498,0.09999190645703493
6899,4159,32,19,0,147,40,stimuli_orig\Rabbit1_body.jpg,0,0,0,Rabbit1_body.jpg,1738.8516418454915,1738.9516387371027,0.0999968916112266
6900,4160,32,19,0,148,20,stimuli_orig\Flower5.jpg,0,0,0,Flower5.jpg,1739.0516373881787,1739.1516336933005,0.09999630512174917
6901,4161,32,19,0,149,3,stimuli_orig\Beaver1_body.jpg,0,0,0,Beaver1_body.jpg,1739.2516323443765,1739.3516274765211,0.09999513214461331
6902,4162,32,19,0,150,31,stimuli_orig\Kangaroo1_face.jpg,0,0,0,Kangaroo1_face.jpg,1739.4516278870638,1739.5516230192084,0.09999513214461331
6903,4163,32,19,0,151,2,stimuli_orig\Apple1.jpg,0,0,0,Apple1.jpg,1739.6516228432615,1739.7516188551385,0.09999601187701046
6904,4164,32,19,0,152,32,stimuli_orig\Kangaroo3_face.jpg,0,0,0,Kangaroo3_face.jpg,1739.8516224913678,1739.9516135180925,0.09999102672463778
6905,4165,32,19,0,153,24,stimuli_orig\Giraffe3_body.jpg,0,0,0,Giraffe3_body.jpg,1740.0516121691694,1740.1516084742912,0.09999630512174917
6906,4166,32,19,0,154,26,stimuli_orig\Goat4_body.jpg,0,0,0,Goat4_body.jpg,1740.251607418611,1740.3516028440004,0.09999542538935202
6907,4167,32,19,0,155,34,stimuli_orig\Lynx1_body.jpg,0,0,0,Lynx1_body.jpg,1740.4516041342754,1740.5515975069543,0.09999337267890951
6908,4168,32,19,0,156,11,stimuli_orig\Corn1.jpg,0,0,0,Corn1.jpg,1740.6515996769617,1740.751592463152,0.09999278619034158
6909,4169,32,19,0,157,50,stimuli_orig\Wolf1_body.jpg,0,0,0,Wolf1_body.jpg,1740.851597858847,1740.9515882990831,0.09999044023606984
6910,4170,32,19,0,158,50,stimuli_orig\Wolf1_body.jpg,0,0,0,Wolf1_body.jpg,1741.0515875366477,1741.15158178906,0.09999425241221616
6911,4171,32,19,0,159,10,stimuli_orig\Cheeta1_face.jpg,0,0,0,Cheeta1_face.jpg,1741.2515824928464,1741.351579091212,0.09999659836557839
6912,4172,32,19,0,160,38,stimuli_orig\Object2.jpg,0,0,0,Object2.jpg,1741.4515771558004,1741.5515766866088,0.09999953080841806
6913,4173,32,19,0,161,23,stimuli_orig\Fox2_face.jpg,0,0,0,Fox2_face.jpg,1741.6515785633724,1741.7515698833417,0.09999131996937649
6914,4174,32,19,0,162,3,stimuli_orig\Beaver1_body.jpg,0,0,0,Beaver1_body.jpg,1741.8515896480071,1741.9515622003405,0.09997255233338365
6915,4175,32,19,0,163,39,stimuli_orig\Onion2.jpg,0,0,0,Onion2.jpg,1742.0515652500812,1742.1515612619592,0.09999601187791995
6916,4176,32,19,0,164,20,stimuli_orig\Flower5.jpg,0,0,0,Flower5.jpg,1742.2515578603256,1742.351553285714,0.09999542538844253
6917,4177,32,19,0,165,12,stimuli_orig\Cow4_body.jpg,0,0,0,Cow4_body.jpg,1742.451553403012,1742.5515476554242,0.09999425241221616
6918,4178,32,19,0,166,36,stimuli_orig\Monkey3_face.jpg,0,0,0,Monkey3_face.jpg,1742.651549532187,1742.751542611622,0.09999307943508029
6919,4179,32,19,0,167,6,stimuli_orig\Cactus1.jpg,0,0,0,Cactus1.jpg,1742.8515430221637,1742.9515402070188,0.09999718485505582
6920,4180,32,19,0,168,30,stimuli_orig\Horse3_body.jpg,0,0,0,Horse3_body.jpg,1743.0515414972938,1743.1515334037508,0.09999190645703493
6921,4181,32,19,0,169,52,stimuli_orig\Wrench1.jpg,0,0,0,Wrench1.jpg,1743.2515323480716,1743.3515283599495,0.09999601187791995
6922,4182,32,19,0,170,44,stimuli_orig\Seashell1.jpg,0,0,0,Seashell1.jpg,1743.4515273042693,1743.551522436414,0.09999513214461331
6923,4183,32,19,0,171,16,stimuli_orig\Deer2_face.jpg,0,0,0,Deer2_face.jpg,1743.6515228469566,1743.7515162196355,0.09999337267890951
6924,4184,32,19,0,172,24,stimuli_orig\Giraffe3_body.jpg,0,0,0,Giraffe3_body.jpg,1743.8515175099105,1743.951517040719,0.09999953080841806
6925,4185,32,19,0,173,47,stimuli_orig\Spinich1.jpg,0,0,0,Spinich1.jpg,1744.0515118796197,1744.15150877123,0.0999968916103171
6926,4186,32,19,0,174,48,stimuli_orig\Table2.jpg,0,0,0,Table2.jpg,1744.251507422306,1744.3515037274278,0.09999630512174917
6927,4187,32,19,0,175,22,stimuli_orig\Flower7.jpg,0,0,0,Flower7.jpg,1744.4515044312143,1744.5514986836265,0.09999425241221616
6928,4188,32,19,1,176,54,stimuli_targets\blacktriangle.jpg,0,0,0,blacktriangle.jpg,1744.6514990941682,1744.7514942263128,0.09999513214461331
6929,4189,32,19,0,177,41,stimuli_orig\Rabbit2_face.jpg,0,0,0,Rabbit2_face.jpg,1744.8514934638774,1744.9514891825106,0.09999571863318124
6930,4190,32,19,0,178,40,stimuli_orig\Rabbit1_body.jpg,1,1,0,Rabbit1_body.jpg,1745.0514875403428,1745.1514870711521,0.09999953080932755
6931,4191,32,19,0,179,13,stimuli_orig\Cucumber1.jpg,0,0,0,Cucumber1.jpg,1745.2514836695186,1745.3514793881518,0.09999571863318124
6932,4192,32,19,0,180,51,stimuli_orig\Wolf3_body.jpg,0,0,0,Wolf3_body.jpg,1745.4514783324717,1745.5514717051506,0.09999337267890951
6933,4193,32,19,0,181,33,stimuli_orig\Leaf1.jpg,0,0,0,Leaf1.jpg,1745.651472408937,1745.751465781616,0.09999337267890951
6934,4194,32,19,0,182,21,stimuli_orig\Flower6.jpg,0,0,0,Flower6.jpg,1745.8514647259367,1745.951465722967,0.10000099703029264
6935,4195,32,19,0,183,26,stimuli_orig\Goat4_body.jpg,0,0,0,Goat4_body.jpg,1746.0514485388517,1746.1514181587422,0.09996961989054398
6936,4196,32,19,0,184,27,stimuli_orig\Goat4_face.jpg,0,0,0,Goat4_face.jpg,1746.251434697721,1746.351444198836,0.10000950111498241
6937,4197,32,19,0,185,35,stimuli_orig\Microscope2.jpg,0,0,0,Microscope2.jpg,1746.4514308268958,1746.5514473658745,0.1000165389787071
6938,4198,32,19,0,186,11,stimuli_orig\Corn1.jpg,0,0,0,Corn1.jpg,1746.6514542277905,1746.75144144234,0.09998721454940096
6939,4199,32,19,0,187,34,stimuli_orig\Lynx1_body.jpg,0,0,0,Lynx1_body.jpg,1746.8514518231873,1746.951394171359,0.09994234817168035
6940,4200,32,19,0,188,4,stimuli_orig\Bicycle1.jpg,0,0,0,Bicycle1.jpg,1747.0514277185061,1747.1513891275567,0.09996140905059292
6941,4201,32,19,0,189,19,stimuli_orig\Flower3.jpg,0,0,0,Flower3.jpg,1747.2513883651222,1747.3514330555531,0.10004469043087738
6942,4202,32,19,0,190,15,stimuli_orig\Deer2_body.jpg,0,0,0,Deer2_body.jpg,1747.4514082470855,1747.5514268387738,0.10001859168824012
6943,4203,32,19,0,191,18,stimuli_orig\Deer3_face.jpg,0,0,0,Deer3_face.jpg,1747.6513993911071,1747.75141827604,0.10001888493297884
6944,4204,32,19,0,192,45,stimuli_orig\Sheep2_body.jpg,0,0,0,Sheep2_body.jpg,1747.8514178068494,1747.9514105930398,0.09999278619034158
6945,4205,32,19,0,193,1,stimuli_orig\Anchor2.jpg,0,0,0,Anchor2.jpg,1748.0513749345332,1748.151387368091,0.10001243355782208
6946,4206,32,19,0,194,28,stimuli_orig\Headphone1.jpg,0,0,0,Headphone1.jpg,1748.251363146112,1748.3513905351297,0.10002738901766861
6947,4207,32,19,0,195,43,stimuli_orig\Screw1.jpg,0,0,0,Screw1.jpg,1748.4514044349094,1748.5513799196865,0.0999754847771328
6948,4208,32,19,0,196,2,stimuli_orig\Apple1.jpg,0,0,0,Apple1.jpg,1748.6513744653425,1748.7513889516108,0.10001448626826459
6949,4209,32,19,0,197,46,stimuli_orig\Sheep2_face.jpg,0,0,0,Sheep2_face.jpg,1748.8513694215403,1748.9513437333403,0.09997431179999694
6950,4210,32,19,0,198,7,stimuli_orig\Camel3_body.jpg,0,0,0,Camel3_body.jpg,1749.0513646709828,1749.151360389616,0.09999571863318124
6951,4211,32,19,0,199,14,stimuli_orig\Deer1_face.jpg,0,0,0,Deer1_face.jpg,1749.2513783948157,1749.3513544660814,0.09997607126570074
6952,4212,32,19,0,200,25,stimuli_orig\Goat2_face.jpg,0,0,0,Goat2_face.jpg,1749.4513756969686,1749.5513717088456,0.09999601187701046
6953,4213,32,19,0,201,42,stimuli_orig\Raccoon3_face.jpg,0,0,0,Raccoon3_face.jpg,1749.6513568706846,1749.751350829852,0.09999395916747744
6954,4214,32,19,0,202,31,stimuli_orig\Kangaroo1_face.jpg,0,0,0,Kangaroo1_face.jpg,1749.8513503606614,1749.951349598226,0.09999923756458884
6955,4215,32,19,0,203,29,stimuli_orig\Helmet1.jpg,0,0,0,Helmet1.jpg,1750.0513517682334,1750.1513175759487,0.09996580771530716
6956,4216,32,19,0,204,32,stimuli_orig\Kangaroo3_face.jpg,0,0,0,Kangaroo3_face.jpg,1750.2513391000798,1750.351340097111,0.10000099703120213
6957,4217,32,19,0,205,8,stimuli_orig\Carrat1.jpg,0,0,0,Carrat1.jpg,1750.4513416806299,1750.5513303614002,0.09998868077036605
6958,4218,32,19,0,206,17,stimuli_orig\Deer3_body.jpg,0,0,0,Deer3_body.jpg,1750.6513351706067,1750.7513244378656,0.09998926725893398
6959,4219,32,19,0,207,5,stimuli_orig\Bottle2.jpg,0,0,0,Bottle2.jpg,1750.8513233821855,1750.9513425603632,0.10001917817771755
6960,4220,32,19,0,208,49,stimuli_orig\Toothpaste1.jpg,0,0,0,Toothpaste1.jpg,1751.051336226286,1751.1513301854534,0.09999395916747744
6961,4221,32,19,0,209,37,stimuli_orig\Motorcycle3.jpg,0,0,0,Motorcycle3.jpg,1751.2513423257674,1751.3513354052016,0.0999930794341708
6962,4222,32,19,0,210,9,stimuli_orig\Chandelier1.jpg,0,0,0,Chandelier1.jpg,1751.4513349360109,1751.551329188423,0.09999425241221616
6963,3167,33,15,0,0,45,stimuli_binarized\Sheep2_body_binarized.jpg,0,0,0,Sheep2_body_binarized.jpg,1754.9512419775688,1755.051236229981,0.09999425241221616
6964,3168,33,15,0,1,36,stimuli_binarized\Monkey3_face_binarized.jpg,0,0,0,Monkey3_face_binarized.jpg,1755.1512351743017,1755.251230892935,0.09999571863318124
6965,3169,33,15,0,2,2,stimuli_binarized\Apple1_binarized.jpg,0,0,0,Apple1_binarized.jpg,1755.3512383413395,1755.4512249694003,0.09998662806083303
6966,3170,33,15,0,3,11,stimuli_binarized\Corn1_binarized.jpg,0,0,0,Corn1_binarized.jpg,1755.5512265529192,1755.651220218842,0.09999366592273873
6967,3171,33,15,0,4,10,stimuli_binarized\Cheeta1_face_binarized.jpg,0,0,0,Cheeta1_face_binarized.jpg,1755.751222682094,1755.8512181074834,0.09999542538935202
6968,3172,33,15,0,5,25,stimuli_binarized\Goat2_face_binarized.jpg,0,0,0,Goat2_face_binarized.jpg,1755.9512167585594,1756.051211890704,0.09999513214461331
6969,3173,33,15,0,6,42,stimuli_binarized\Raccoon3_face_binarized.jpg,0,0,0,Raccoon3_face_binarized.jpg,1756.1512099552915,1756.2512476078596,0.10003765256806219
6970,3174,33,15,0,7,14,stimuli_binarized\Deer1_face_binarized.jpg,0,0,0,Deer1_face_binarized.jpg,1756.351202565536,1756.4512006301234,0.09999806458745297
6971,3175,33,15,0,8,5,stimuli_binarized\Bottle2_binarized.jpg,0,0,0,Bottle2_binarized.jpg,1756.5511995744441,1756.6511958795659,0.09999630512174917
6972,3176,33,15,0,9,15,stimuli_binarized\Deer2_body_binarized.jpg,0,0,0,Deer2_body_binarized.jpg,1756.7511959968638,1756.8511899560312,0.09999395916747744
6973,3177,33,15,0,10,40,stimuli_binarized\Rabbit1_body_binarized.jpg,0,0,0,Rabbit1_body_binarized.jpg,1756.9511909530615,1757.0511860852062,0.09999513214461331
6974,3178,33,15,0,11,17,stimuli_binarized\Deer3_body_binarized.jpg,0,0,0,Deer3_body_binarized.jpg,1757.151187668725,1757.251182214381,0.09999454565604537
6975,3179,33,15,0,12,48,stimuli_binarized\Table2_binarized.jpg,0,0,0,Table2_binarized.jpg,1757.3511837979008,1757.4511762908464,0.09999249294560286
6976,3180,33,15,0,13,37,stimuli_binarized\Motorcycle3_binarized.jpg,0,0,0,Motorcycle3_binarized.jpg,1757.5511746486786,1757.6511703673118,0.09999571863318124
6977,3181,33,15,0,14,13,stimuli_binarized\Cucumber1_binarized.jpg,0,0,0,Cucumber1_binarized.jpg,1757.7511707778535,1757.8511667897315,0.09999601187791995
6978,3182,33,15,1,15,54,stimuli_targets\blacktriangle.jpg,0,0,0,blacktriangle.jpg,1757.9511651475636,1758.0511596932197,0.09999454565604537
6979,3183,33,15,0,16,22,stimuli_binarized\Flower7_binarized.jpg,0,0,0,Flower7_binarized.jpg,1758.15116069025,1758.2511581683489,0.09999747809888504
6980,3184,33,15,0,17,6,stimuli_binarized\Cactus1_binarized.jpg,1,1,0,Cactus1_binarized.jpg,1758.3511556464478,1758.4511531245475,0.09999747809979453
6981,3185,33,15,0,18,29,stimuli_binarized\Helmet1_binarized.jpg,0,0,0,Helmet1_binarized.jpg,1758.5511503094017,1758.6511460280349,0.09999571863318124
6982,3186,33,15,0,19,43,stimuli_binarized\Screw1_binarized.jpg,0,0,0,Screw1_binarized.jpg,1758.7511455588442,1758.8511427436993,0.09999718485505582
6983,3187,33,15,0,20,41,stimuli_binarized\Rabbit2_face_binarized.jpg,0,0,0,Rabbit2_face_binarized.jpg,1758.9511408082867,1759.0511400458513,0.09999923756458884
6984,3188,33,15,0,21,46,stimuli_binarized\Sheep2_face_binarized.jpg,0,0,0,Sheep2_face_binarized.jpg,1759.1511369374616,1759.251152596708,0.10001565924630995
6985,3189,33,15,0,22,20,stimuli_binarized\Flower5_binarized.jpg,0,0,0,Flower5_binarized.jpg,1759.3511333598813,1759.4511299582477,0.09999659836648789
6986,3190,33,15,0,23,35,stimuli_binarized\Microscope2_binarized.jpg,0,0,0,Microscope2_binarized.jpg,1759.5511280228352,1759.6511193428046,0.09999131996937649
6987,3191,33,15,0,24,32,stimuli_binarized\Kangaroo3_face_binarized.jpg,0,0,0,Kangaroo3_face_binarized.jpg,1759.7511212195682,1759.8511151787357,0.09999395916747744
6988,3192,33,15,0,25,16,stimuli_binarized\Deer2_face_binarized.jpg,0,0,0,Deer2_face_binarized.jpg,1759.9511179352317,1760.0511113079106,0.09999337267890951
